horizon_months,ticker,strategy,strategy_label,events,successes,probability_pct,confidence_95_low_pct,confidence_95_high_pct,familywise_confidence_low_pct,familywise_confidence_high_pct,median_return_pct,average_return_pct,quartile_25_return_pct,worst_return_pct,best_return_pct,qualifies
3,SPY,momentum,Top Relative Momentum 180,2,0,0.0,0.0,65.76,0.0,90.71,5.54,5.54,5.49,5.43,5.64,False
3,SPY,momentum_180,180-Day Absolute Momentum,75,7,9.33,4.59,18.03,2.07,33.4,3.61,3.32,0.65,-22.13,15.87,False
3,SPY,momentum_270,270-Day Absolute Momentum,75,8,10.67,5.5,19.66,2.58,35.0,3.77,3.14,0.65,-22.13,15.87,False
3,SPY,momentum_365,365-Day Absolute Momentum,74,7,9.46,4.66,18.26,2.1,33.75,3.44,2.89,-0.45,-13.93,14.89,False
3,SPY,momentum_90,90-Day Absolute Momentum,75,7,9.33,4.59,18.03,2.07,33.4,3.33,2.63,0.44,-22.13,14.33,False
3,SPY,momentum_composite,Composite Momentum,3,2,66.67,20.77,93.85,6.01,98.43,10.34,9.11,7.64,4.94,12.06,False
3,SPY,momentum_dual_180_365,Dual Momentum 180/365,68,6,8.82,4.11,17.94,1.77,34.25,3.44,2.77,0.19,-22.13,15.87,False
3,SPY,momentum_dual_90_180,Dual Momentum 90/180,71,5,7.04,3.05,15.45,1.24,31.38,3.36,2.8,0.1,-22.13,14.81,False
3,SPY,momentum_rank_365,Top Relative Momentum 365,3,1,33.33,6.15,79.23,1.57,93.99,4.94,5.67,3.34,1.74,10.34,False
3,SPY,rsi14_recovery,RSI 14 Recovery,31,4,12.9,5.13,28.85,1.94,52.54,4.8,4.03,1.63,-15.56,14.81,False
3,SPY,rsi28_recovery,RSI 28 Recovery,17,4,23.53,9.55,47.26,3.59,71.77,4.49,2.7,0.74,-33.09,15.87,False
3,SPY,trend,SMA 50/200 + Momentum,40,2,5.0,1.38,16.5,0.43,39.09,2.93,1.5,-1.8,-22.13,10.34,False
3,SPY,trend_breakout_100,100-Day Range Breakout,22,3,13.64,4.75,33.34,1.65,59.82,3.72,3.51,2.5,-8.16,12.06,False
3,SPY,trend_breakout_200,200-Day Range Breakout,21,2,9.52,2.65,28.91,0.82,57.23,3.61,3.4,2.32,-5.09,12.06,False
3,SPY,trend_ema100_200,EMA 100/200,70,6,8.57,3.99,17.47,1.71,33.5,3.8,2.55,-1.04,-22.13,12.06,False
3,SPY,trend_ema50_200,EMA 50/200,71,8,11.27,5.82,20.69,2.73,36.52,4.17,2.67,-0.93,-22.13,11.51,False
3,SPY,trend_price_sma100,Price above SMA 100,73,5,6.85,2.96,15.05,1.21,30.71,3.83,2.56,-1.15,-22.13,14.72,False
3,SPY,trend_price_sma200,Price above SMA 200,74,8,10.81,5.58,19.91,2.61,35.37,3.81,2.78,-1.3,-22.13,14.72,False
3,SPY,trend_sma100_200,SMA 100/200,65,6,9.23,4.3,18.71,1.85,35.45,3.79,2.78,0.59,-22.13,10.96,False
3,SPY,trend_triple_ma,Triple Moving Average,55,1,1.82,0.32,9.61,0.08,28.8,3.33,2.77,0.55,-12.45,12.06,False
3,SPY,vol_contraction_trend,Volatility Contraction Trend,41,4,9.76,3.86,22.55,1.46,44.01,4.17,3.35,-0.07,-13.93,14.72,False
3,VTI,bollinger_recovery,Bollinger Recovery,22,4,18.18,7.31,38.52,2.76,63.53,3.65,3.95,1.81,-16.38,17.15,False
3,VTI,breadth_trend,Broad-Market Trend,70,9,12.86,6.91,22.66,3.35,38.57,3.73,3.06,-1.1,-23.64,17.31,False
3,VTI,buy_hold,Buy & Hold Benchmark,87,10,11.49,6.36,19.88,3.18,33.92,3.58,2.7,-0.83,-34.62,15.4,False
3,VTI,drawdown_recovery,25% Drawdown Recovery,3,2,66.67,20.77,93.85,6.01,98.43,13.3,12.64,10.38,7.47,17.15,False
3,VTI,drawdown_recovery_20,20% Drawdown Recovery,10,3,30.0,10.78,60.32,3.68,82.77,4.87,4.58,-0.8,-8.0,17.15,False
3,VTI,drawdown_recovery_30,30% Drawdown Recovery,4,2,50.0,15.0,85.0,4.45,95.55,8.59,6.58,0.92,-8.0,17.15,False
3,VTI,drawdown_recovery_40,40% Drawdown Recovery,3,1,33.33,6.15,79.23,1.57,93.99,3.89,3.06,-2.06,-8.0,13.3,False
3,VTI,low_vol_trend,Low-Volatility Trend,70,7,10.0,4.93,19.23,2.22,35.23,3.96,2.89,-1.42,-23.64,14.98,False
3,VTI,momentum,Top Relative Momentum 180,2,0,0.0,0.0,65.76,0.0,90.71,4.02,4.02,3.54,3.07,4.97,False
3,VTI,momentum_180,180-Day Absolute Momentum,74,8,10.81,5.58,19.91,2.61,35.37,3.58,3.17,-0.51,-23.64,15.58,False
3,VTI,momentum_270,270-Day Absolute Momentum,74,8,10.81,5.58,19.91,2.61,35.37,3.63,3.24,0.04,-23.64,17.31,False
3,VTI,momentum_365,365-Day Absolute Momentum,74,8,10.81,5.58,19.91,2.61,35.37,3.34,2.78,-0.91,-13.38,15.4,False
3,VTI,momentum_90,90-Day Absolute Momentum,75,9,12.0,6.44,21.26,3.12,36.58,3.63,2.91,0.1,-23.64,17.31,False
3,VTI,momentum_composite,Composite Momentum,3,0,0.0,0.0,56.15,0.0,86.68,3.53,3.86,3.3,3.07,4.97,False
3,VTI,momentum_dual_180_365,Dual Momentum 180/365,67,6,8.96,4.17,18.19,1.79,34.64,3.46,2.5,-0.87,-23.64,15.24,False
3,VTI,momentum_dual_90_180,Dual Momentum 90/180,69,7,10.14,5.0,19.49,2.25,35.62,3.46,2.7,-0.67,-23.64,15.58,False
3,VTI,momentum_rank_365,Top Relative Momentum 365,1,0,0.0,0.0,79.35,0.0,95.13,-4.03,-4.03,-4.03,-4.03,-4.03,False
3,VTI,rsi14_recovery,RSI 14 Recovery,30,5,16.67,7.34,33.56,2.97,56.65,3.96,3.44,1.76,-16.38,15.58,False
3,VTI,rsi28_recovery,RSI 28 Recovery,17,4,23.53,9.55,47.26,3.59,71.77,5.98,5.35,2.91,-16.38,17.15,False
3,VTI,trend,SMA 50/200 + Momentum,41,1,2.44,0.43,12.6,0.11,35.45,2.7,1.53,-2.31,-23.64,10.2,False
3,VTI,trend_breakout_100,100-Day Range Breakout,21,1,4.76,0.85,22.67,0.22,52.9,3.71,2.53,-0.67,-5.41,10.61,False
3,VTI,trend_breakout_200,200-Day Range Breakout,21,1,4.76,0.85,22.67,0.22,52.9,3.71,2.53,-0.67,-5.41,10.61,False
3,VTI,trend_ema100_200,EMA 100/200,70,7,10.0,4.93,19.23,2.22,35.23,4.0,2.7,0.01,-23.64,13.7,False
3,VTI,trend_ema50_200,EMA 50/200,70,8,11.43,5.91,20.96,2.77,36.92,4.0,2.53,-1.33,-23.64,13.7,False
3,VTI,trend_price_sma100,Price above SMA 100,72,7,9.72,4.79,18.74,2.16,34.47,3.99,2.94,-0.75,-23.64,14.98,False
3,VTI,trend_price_sma200,Price above SMA 200,73,8,10.96,5.66,20.16,2.65,35.75,4.5,3.03,-1.1,-23.64,14.98,False
3,VTI,trend_sma100_200,SMA 100/200,64,5,7.81,3.38,17.02,1.38,33.97,4.17,2.79,0.18,-23.64,12.16,False
3,VTI,trend_triple_ma,Triple Moving Average,55,1,1.82,0.32,9.61,0.08,28.8,3.67,2.9,0.26,-12.49,12.09,False
3,VTI,vol_contraction_trend,Volatility Contraction Trend,39,4,10.26,4.06,23.58,1.54,45.49,4.42,3.35,0.02,-14.45,14.98,False
3,XLB,bollinger_recovery,Bollinger Recovery,26,5,19.23,8.51,37.88,3.44,61.42,2.63,2.49,-1.83,-25.81,19.94,False
3,XLB,breadth_trend,Broad-Market Trend,67,9,13.43,7.23,23.6,3.5,39.87,2.89,3.06,-0.73,-27.69,20.04,False
3,XLB,buy_hold,Buy & Hold Benchmark,87,16,18.39,11.65,27.81,6.62,41.75,2.85,2.41,-1.4,-42.96,21.74,False
3,XLB,drawdown_recovery,25% Drawdown Recovery,4,2,50.0,15.0,85.0,4.45,95.55,6.08,7.4,-1.63,-1.96,19.4,False
3,XLB,drawdown_recovery_20,20% Drawdown Recovery,13,3,23.08,8.18,50.26,2.81,75.67,6.26,4.02,-1.52,-17.99,19.4,False
3,XLB,drawdown_recovery_30,30% Drawdown Recovery,4,2,50.0,15.0,85.0,4.45,95.55,11.9,10.42,6.5,-1.52,19.4,False
3,XLB,drawdown_recovery_40,40% Drawdown Recovery,2,1,50.0,9.45,90.55,2.38,97.62,6.56,6.56,2.52,-1.52,14.63,False
3,XLB,low_vol_trend,Low-Volatility Trend,9,0,0.0,0.0,29.92,0.0,68.45,-0.14,-2.01,-4.26,-8.04,2.12,False
3,XLB,momentum,Top Relative Momentum 180,20,3,15.0,5.24,36.04,1.81,62.77,3.31,3.27,-1.62,-6.23,14.89,False
3,XLB,momentum_180,180-Day Absolute Momentum,68,10,14.71,8.19,25.0,4.09,41.07,2.81,2.02,-1.27,-34.34,20.04,False
3,XLB,momentum_270,270-Day Absolute Momentum,67,10,14.93,8.31,25.34,4.15,41.53,2.57,1.67,-1.54,-42.96,13.34,False
3,XLB,momentum_365,365-Day Absolute Momentum,72,13,18.06,10.87,28.48,5.84,43.9,3.85,1.83,-1.94,-42.96,19.94,False
3,XLB,momentum_90,90-Day Absolute Momentum,69,13,18.84,11.35,29.61,6.1,45.32,3.14,2.88,-1.5,-27.69,20.04,False
3,XLB,momentum_composite,Composite Momentum,20,0,0.0,0.0,16.11,0.0,49.4,4.55,1.8,-1.97,-16.32,9.93,False
3,XLB,momentum_dual_180_365,Dual Momentum 180/365,62,7,11.29,5.58,21.52,2.51,38.61,3.11,1.06,-1.86,-34.34,15.86,False
3,XLB,momentum_dual_90_180,Dual Momentum 90/180,60,9,15.0,8.1,26.11,3.92,43.26,2.68,2.0,-2.58,-27.69,20.04,False
3,XLB,momentum_rank_365,Top Relative Momentum 365,17,2,11.76,3.29,34.34,1.02,63.39,1.08,-1.96,-7.85,-42.96,11.98,False
3,XLB,momentum_rank_90,Top Relative Momentum 90,27,2,7.41,2.06,23.37,0.64,49.93,2.37,2.47,-1.24,-10.03,16.5,False
3,XLB,rsi14_recovery,RSI 14 Recovery,41,4,9.76,3.86,22.55,1.46,44.01,1.65,1.64,-1.93,-14.01,19.4,False
3,XLB,rsi28_recovery,RSI 28 Recovery,26,3,11.54,4.0,28.98,1.39,54.68,0.73,-0.36,-3.46,-42.96,19.4,False
3,XLB,trend,SMA 50/200 + Momentum,38,2,5.26,1.46,17.29,0.45,40.44,2.47,1.46,-1.86,-11.97,11.32,False
3,XLB,trend_breakout_100,100-Day Range Breakout,23,4,17.39,6.98,37.14,2.63,62.09,2.83,1.88,-1.74,-27.69,13.68,False
3,XLB,trend_breakout_200,200-Day Range Breakout,18,1,5.56,0.99,25.76,0.26,57.1,3.58,0.98,-2.23,-27.69,12.61,False
3,XLB,trend_ema100_200,EMA 100/200,66,9,13.64,7.34,23.93,3.56,40.32,2.84,2.27,-1.92,-17.99,20.83,False
3,XLB,trend_ema50_200,EMA 50/200,66,10,15.15,8.44,25.69,4.22,42.0,2.34,2.25,-1.81,-11.97,16.5,False
3,XLB,trend_price_sma100,Price above SMA 100,71,10,14.08,7.83,24.02,3.91,39.75,2.86,2.01,-2.01,-27.69,20.04,False
3,XLB,trend_price_sma200,Price above SMA 200,71,10,14.08,7.83,24.02,3.91,39.75,2.89,2.21,-1.61,-27.69,19.94,False
3,XLB,trend_sma100_200,SMA 100/200,60,3,5.0,1.71,13.7,0.6,31.5,3.41,1.7,-1.52,-27.69,20.83,False
3,XLB,trend_triple_ma,Triple Moving Average,49,3,6.12,2.1,16.52,0.73,36.52,1.81,1.12,-2.22,-27.69,16.5,False
3,XLB,vol_contraction_trend,Volatility Contraction Trend,29,6,20.69,9.85,38.39,4.21,60.76,2.99,2.59,-1.96,-17.99,16.5,False
3,XLE,bollinger_recovery,Bollinger Recovery,23,4,17.39,6.98,37.14,2.63,62.09,5.53,3.81,0.68,-24.72,19.51,False
3,XLE,breadth_trend,Broad-Market Trend,60,12,20.0,11.83,31.78,6.22,48.51,4.22,4.18,-1.86,-49.22,36.04,False
3,XLE,buy_hold,Buy & Hold Benchmark,87,18,20.69,13.51,30.35,7.91,44.22,4.72,3.14,-3.1,-34.05,36.04,False
3,XLE,drawdown_recovery,25% Drawdown Recovery,5,2,40.0,11.76,76.93,3.53,92.39,1.69,10.1,1.32,-4.11,34.71,False
3,XLE,drawdown_recovery_20,20% Drawdown Recovery,16,4,25.0,10.18,49.5,3.82,73.66,2.42,5.87,0.09,-17.14,34.71,False
3,XLE,drawdown_recovery_30,30% Drawdown Recovery,8,2,25.0,7.15,59.07,2.18,83.29,5.66,5.93,-1.26,-17.14,34.71,False
3,XLE,drawdown_recovery_40,40% Drawdown Recovery,6,2,33.33,9.68,70.0,2.93,89.24,5.66,6.3,-2.66,-17.14,34.71,False
3,XLE,low_vol_trend,Low-Volatility Trend,4,1,25.0,4.56,69.94,1.18,90.32,4.89,5.89,2.89,0.49,13.32,False
3,XLE,momentum,Top Relative Momentum 180,32,10,31.25,17.95,48.57,8.95,67.76,3.44,5.6,-3.09,-9.92,36.04,False
3,XLE,momentum_180,180-Day Absolute Momentum,63,13,20.63,12.48,32.17,6.71,48.46,4.32,4.28,-2.81,-24.72,36.04,False
3,XLE,momentum_270,270-Day Absolute Momentum,63,11,17.46,10.04,28.62,5.15,45.17,4.32,3.05,-3.15,-34.05,36.04,False
3,XLE,momentum_365,365-Day Absolute Momentum,62,13,20.97,12.68,32.64,6.82,49.02,4.74,3.39,-1.51,-34.05,36.66,False
3,XLE,momentum_90,90-Day Absolute Momentum,67,12,17.91,10.55,28.75,5.55,44.75,1.48,2.14,-3.82,-49.22,31.49,False
3,XLE,momentum_composite,Composite Momentum,28,8,28.57,15.25,47.06,7.11,67.64,1.65,3.64,-3.6,-30.78,36.04,False
3,XLE,momentum_dual_180_365,Dual Momentum 180/365,53,9,16.98,9.2,29.23,4.46,47.29,3.69,3.05,-3.38,-24.72,36.66,False
3,XLE,momentum_dual_90_180,Dual Momentum 90/180,57,12,21.05,12.47,33.29,6.56,50.32,3.69,4.06,-3.03,-18.33,31.49,False
3,XLE,momentum_rank_365,Top Relative Momentum 365,32,7,21.88,11.02,38.76,4.94,60.12,5.48,3.26,-2.5,-34.05,36.04,False
3,XLE,momentum_rank_90,Top Relative Momentum 90,38,7,18.42,9.22,33.42,4.14,54.14,0.05,1.97,-4.4,-30.78,36.66,False
3,XLE,rsi14_recovery,RSI 14 Recovery,33,7,21.21,10.68,37.75,4.79,59.04,5.13,3.76,-0.31,-24.72,34.71,False
3,XLE,rsi28_recovery,RSI 28 Recovery,22,8,36.36,19.73,57.05,9.17,76.38,7.67,8.2,2.46,-8.11,34.71,False
3,XLE,trend,SMA 50/200 + Momentum,41,9,21.95,12.0,36.71,5.81,56.19,3.69,4.1,-3.44,-8.43,30.65,False
3,XLE,trend_breakout_100,100-Day Range Breakout,12,3,25.0,8.89,53.23,3.05,77.92,-0.65,3.01,-3.05,-7.52,19.34,False
3,XLE,trend_breakout_200,200-Day Range Breakout,10,3,30.0,10.78,60.32,3.68,82.77,-0.65,3.73,-3.31,-7.52,19.34,False
3,XLE,trend_ema100_200,EMA 100/200,57,11,19.3,11.13,31.34,5.71,48.55,3.52,3.95,-1.44,-16.62,36.66,False
3,XLE,trend_ema50_200,EMA 50/200,59,13,22.03,13.35,34.13,7.18,50.79,3.52,4.2,-2.1,-16.62,29.42,False
3,XLE,trend_price_sma100,Price above SMA 100,68,11,16.18,9.28,26.69,4.76,42.68,3.3,2.31,-3.69,-49.22,36.04,False
3,XLE,trend_price_sma200,Price above SMA 200,64,13,20.31,12.27,31.71,6.6,47.91,3.93,3.55,-1.86,-49.22,36.04,False
3,XLE,trend_sma100_200,SMA 100/200,57,9,15.79,8.54,27.36,4.14,44.9,2.84,2.86,-4.66,-22.87,36.66,False
3,XLE,trend_triple_ma,Triple Moving Average,42,10,23.81,13.48,38.53,6.73,57.51,3.26,3.23,-4.55,-15.61,24.81,False
3,XLE,vol_contraction_trend,Volatility Contraction Trend,25,4,16.0,6.4,34.65,2.42,59.4,3.75,1.8,-2.52,-49.22,29.42,False
3,XLF,bollinger_recovery,Bollinger Recovery,21,3,14.29,4.98,34.64,1.73,61.26,5.02,2.86,-0.18,-22.79,11.84,False
3,XLF,breadth_trend,Broad-Market Trend,63,11,17.46,10.04,28.62,5.15,45.17,3.31,2.89,-1.04,-27.03,26.05,False
3,XLF,buy_hold,Buy & Hold Benchmark,87,16,18.39,11.65,27.81,6.62,41.75,3.31,1.99,-2.5,-47.06,22.69,False
3,XLF,drawdown_recovery,25% Drawdown Recovery,7,2,28.57,8.22,64.11,2.5,86.19,6.4,6.61,2.18,-14.85,31.7,False
3,XLF,drawdown_recovery_20,20% Drawdown Recovery,17,4,23.53,9.55,47.26,3.59,71.77,6.45,4.59,0.61,-20.81,31.7,False
3,XLF,drawdown_recovery_30,30% Drawdown Recovery,8,2,25.0,7.15,59.07,2.18,83.29,7.52,5.07,1.09,-20.81,31.7,False
3,XLF,drawdown_recovery_40,40% Drawdown Recovery,3,1,33.33,6.15,79.23,1.57,93.99,6.45,14.85,6.43,6.4,31.7,False
3,XLF,low_vol_trend,Low-Volatility Trend,23,3,13.04,4.54,32.13,1.57,58.45,2.07,3.01,-0.19,-8.1,11.84,False
3,XLF,momentum,Top Relative Momentum 180,25,3,12.0,4.17,29.96,1.45,55.88,4.52,2.21,-1.01,-35.07,15.11,False
3,XLF,momentum_180,180-Day Absolute Momentum,67,9,13.43,7.23,23.6,3.5,39.87,3.31,2.49,-1.29,-27.03,17.8,False
3,XLF,momentum_270,270-Day Absolute Momentum,63,11,17.46,10.04,28.62,5.15,45.17,3.31,2.18,-2.67,-27.03,22.84,False
3,XLF,momentum_365,365-Day Absolute Momentum,69,9,13.04,7.02,22.97,3.4,38.99,3.31,2.44,-1.34,-27.03,22.84,False
3,XLF,momentum_90,90-Day Absolute Momentum,66,12,18.18,10.72,29.15,5.64,45.26,3.45,3.19,-0.47,-27.03,24.69,False
3,XLF,momentum_composite,Composite Momentum,21,3,14.29,4.98,34.64,1.73,61.26,5.6,2.16,-0.82,-35.07,11.43,False
3,XLF,momentum_dual_180_365,Dual Momentum 180/365,60,7,11.67,5.77,22.18,2.6,39.56,3.04,2.26,-1.1,-27.03,17.8,False
3,XLF,momentum_dual_90_180,Dual Momentum 90/180,59,8,13.56,7.03,24.54,3.29,41.95,3.65,2.73,-0.69,-27.03,17.8,False
3,XLF,momentum_rank_365,Top Relative Momentum 365,22,1,4.55,0.81,21.8,0.21,51.63,3.01,2.85,-1.65,-7.66,11.43,False
3,XLF,momentum_rank_90,Top Relative Momentum 90,26,5,19.23,8.51,37.88,3.44,61.42,5.86,4.65,0.65,-35.07,19.89,False
3,XLF,rsi14_recovery,RSI 14 Recovery,32,6,18.75,8.89,35.31,3.81,57.38,2.91,2.74,-1.8,-22.79,17.8,False
3,XLF,rsi28_recovery,RSI 28 Recovery,18,1,5.56,0.99,25.76,0.26,57.1,1.4,1.08,-2.92,-22.79,11.84,False
3,XLF,trend,SMA 50/200 + Momentum,36,4,11.11,4.41,25.32,1.67,47.9,2.79,1.81,-1.23,-27.03,17.8,False
3,XLF,trend_breakout_100,100-Day Range Breakout,18,5,27.78,12.5,50.87,5.02,73.66,5.19,5.93,1.1,-1.9,19.89,False
3,XLF,trend_breakout_200,200-Day Range Breakout,14,4,28.57,11.72,54.65,4.39,77.72,5.19,6.26,1.21,-1.9,19.89,False
3,XLF,trend_ema100_200,EMA 100/200,65,10,15.38,8.58,26.06,4.28,42.48,3.31,2.51,-0.91,-27.03,19.0,False
3,XLF,trend_ema50_200,EMA 50/200,63,6,9.52,4.44,19.26,1.91,36.29,3.31,1.99,-1.29,-27.03,17.8,False
3,XLF,trend_price_sma100,Price above SMA 100,62,10,16.13,9.0,27.21,4.5,43.99,3.08,2.97,-1.11,-35.07,22.69,False
3,XLF,trend_price_sma200,Price above SMA 200,64,11,17.19,9.88,28.21,5.07,44.65,3.36,3.16,-0.63,-27.03,26.05,False
3,XLF,trend_sma100_200,SMA 100/200,57,9,15.79,8.54,27.36,4.14,44.9,3.4,2.63,-0.57,-35.07,19.0,False
3,XLF,trend_triple_ma,Triple Moving Average,46,6,13.04,6.12,25.67,2.63,45.49,2.53,2.54,-1.11,-14.85,17.8,False
3,XLF,vol_contraction_trend,Volatility Contraction Trend,29,7,24.14,12.22,42.11,5.47,63.62,3.93,3.58,-1.21,-11.75,26.05,False
3,XLI,bollinger_recovery,Bollinger Recovery,28,6,21.43,10.21,39.54,4.37,61.97,5.12,5.0,0.49,-13.5,18.44,False
3,XLI,breadth_trend,Broad-Market Trend,68,8,11.76,6.08,21.54,2.85,37.74,4.38,3.02,-0.8,-30.78,19.99,False
3,XLI,buy_hold,Buy & Hold Benchmark,87,14,16.09,9.83,25.22,5.39,39.22,3.19,2.73,-0.84,-36.77,19.85,False
3,XLI,drawdown_recovery,25% Drawdown Recovery,3,1,33.33,6.15,79.23,1.57,93.99,9.17,8.86,5.48,1.79,15.6,False
3,XLI,drawdown_recovery_20,20% Drawdown Recovery,12,3,25.0,8.89,53.23,3.05,77.92,7.23,4.32,1.64,-17.47,15.6,False
3,XLI,drawdown_recovery_30,30% Drawdown Recovery,6,2,33.33,9.68,70.0,2.93,89.24,9.52,5.75,6.26,-17.47,15.6,False
3,XLI,drawdown_recovery_40,40% Drawdown Recovery,4,1,25.0,4.56,69.94,1.18,90.32,7.23,3.15,-0.4,-17.47,15.6,False
3,XLI,low_vol_trend,Low-Volatility Trend,34,3,8.82,3.05,22.96,1.06,46.63,1.82,1.57,-2.61,-13.5,12.26,False
3,XLI,momentum,Top Relative Momentum 180,19,2,10.53,2.94,31.39,0.91,60.16,3.01,1.85,-2.03,-12.68,15.98,False
3,XLI,momentum_180,180-Day Absolute Momentum,70,6,8.57,3.99,17.47,1.71,33.5,4.38,2.56,-0.58,-30.78,19.85,False
3,XLI,momentum_270,270-Day Absolute Momentum,73,11,15.07,8.63,25.0,4.43,40.45,3.13,2.52,-0.81,-30.78,15.23,False
3,XLI,momentum_365,365-Day Absolute Momentum,74,10,13.51,7.51,23.12,3.75,38.51,3.9,2.73,-0.25,-30.78,15.14,False
3,XLI,momentum_90,90-Day Absolute Momentum,72,8,11.11,5.74,20.42,2.69,36.13,4.03,2.59,-1.18,-30.78,20.5,False
3,XLI,momentum_composite,Composite Momentum,22,2,9.09,2.53,27.82,0.78,55.87,0.65,0.48,-3.37,-12.68,12.38,False
3,XLI,momentum_dual_180_365,Dual Momentum 180/365,67,7,10.45,5.15,20.03,2.32,36.43,3.67,2.18,-1.08,-30.78,14.85,False
3,XLI,momentum_dual_90_180,Dual Momentum 90/180,65,6,9.23,4.3,18.71,1.85,35.45,3.93,2.19,-1.13,-30.78,19.85,False
3,XLI,momentum_rank_365,Top Relative Momentum 365,19,3,15.79,5.52,37.57,1.91,64.35,3.49,2.07,-1.72,-22.59,15.23,False
3,XLI,momentum_rank_90,Top Relative Momentum 90,26,2,7.69,2.14,24.14,0.66,51.01,-0.25,1.62,-3.05,-11.22,15.75,False
3,XLI,rsi14_recovery,RSI 14 Recovery,37,7,18.92,9.48,34.21,4.26,55.06,4.36,3.14,-1.06,-17.47,18.44,False
3,XLI,rsi28_recovery,RSI 28 Recovery,22,3,13.64,4.75,33.34,1.65,59.82,4.25,3.35,-1.07,-13.5,15.6,False
3,XLI,trend,SMA 50/200 + Momentum,40,7,17.5,8.75,31.95,3.93,52.39,3.91,3.07,0.57,-12.68,14.16,False
3,XLI,trend_breakout_100,100-Day Range Breakout,15,1,6.67,1.19,29.82,0.31,62.04,1.85,2.64,0.84,-10.48,10.74,False
3,XLI,trend_breakout_200,200-Day Range Breakout,12,1,8.33,1.49,35.39,0.39,67.89,1.5,1.94,0.72,-10.48,10.74,False
3,XLI,trend_ema100_200,EMA 100/200,69,10,14.49,8.07,24.66,4.03,40.62,3.19,2.78,0.19,-30.78,15.23,False
3,XLI,trend_ema50_200,EMA 50/200,70,8,11.43,5.91,20.96,2.77,36.92,3.99,2.28,-0.56,-30.78,14.16,False
3,XLI,trend_price_sma100,Price above SMA 100,72,11,15.28,8.75,25.32,4.49,40.88,3.58,2.9,-0.88,-30.78,19.85,False
3,XLI,trend_price_sma200,Price above SMA 200,72,9,12.5,6.72,22.08,3.26,37.74,4.38,2.88,-0.8,-30.78,19.99,False
3,XLI,trend_sma100_200,SMA 100/200,66,10,15.15,8.44,25.69,4.22,42.0,3.1,2.53,-0.64,-30.78,19.85,False
3,XLI,trend_triple_ma,Triple Moving Average,50,5,10.0,4.35,21.36,1.77,40.7,2.02,1.66,-1.47,-30.78,14.16,False
3,XLI,vol_contraction_trend,Volatility Contraction Trend,32,7,21.88,11.02,38.76,4.94,60.12,2.9,2.89,-0.8,-18.16,19.99,False
3,XLK,bollinger_recovery,Bollinger Recovery,20,4,20.0,8.07,41.6,3.04,66.6,2.0,2.86,-1.15,-19.49,24.46,False
3,XLK,breadth_trend,Broad-Market Trend,70,14,20.0,12.3,30.82,6.75,46.34,3.29,2.89,-2.44,-15.79,19.09,False
3,XLK,buy_hold,Buy & Hold Benchmark,87,18,20.69,13.51,30.35,7.91,44.22,4.36,3.42,-0.19,-35.11,26.4,False
3,XLK,drawdown_recovery,25% Drawdown Recovery,7,4,57.14,25.05,84.18,9.1,94.67,11.61,7.83,2.52,-11.03,24.46,False
3,XLK,drawdown_recovery_20,20% Drawdown Recovery,14,6,42.86,21.38,67.41,9.02,85.01,5.52,6.02,-1.01,-11.03,24.46,False
3,XLK,drawdown_recovery_30,30% Drawdown Recovery,8,4,50.0,21.52,78.48,7.89,92.11,8.88,10.06,4.72,0.95,24.46,False
3,XLK,drawdown_recovery_40,40% Drawdown Recovery,5,2,40.0,11.76,76.93,3.53,92.39,6.11,7.98,4.93,4.09,13.11,False
3,XLK,low_vol_trend,Low-Volatility Trend,25,5,20.0,8.86,39.13,3.58,62.73,3.82,3.84,1.0,-16.95,13.11,False
3,XLK,momentum,Top Relative Momentum 180,41,12,29.27,17.61,44.48,9.26,62.65,5.72,4.34,-0.56,-17.86,26.4,False
3,XLK,momentum_180,180-Day Absolute Momentum,73,16,21.92,13.97,32.68,7.94,47.75,4.71,3.67,-1.66,-15.79,24.46,False
3,XLK,momentum_270,270-Day Absolute Momentum,76,17,22.37,14.46,32.93,8.35,47.69,4.99,3.92,0.35,-17.86,24.46,False
3,XLK,momentum_365,365-Day Absolute Momentum,76,14,18.42,11.3,28.58,6.2,43.55,4.24,3.4,-0.25,-17.86,26.4,False
3,XLK,momentum_90,90-Day Absolute Momentum,74,15,20.27,12.69,30.79,7.09,45.87,5.15,3.82,0.49,-17.86,24.46,False
3,XLK,momentum_composite,Composite Momentum,42,13,30.95,19.07,46.03,10.26,63.73,4.89,3.66,-2.2,-17.86,24.46,False
3,XLK,momentum_dual_180_365,Dual Momentum 180/365,67,12,17.91,10.55,28.75,5.55,44.75,4.65,3.17,-2.66,-15.79,24.46,False
3,XLK,momentum_dual_90_180,Dual Momentum 90/180,69,13,18.84,11.35,29.61,6.1,45.32,4.65,3.44,-1.57,-15.79,24.46,False
3,XLK,momentum_rank_365,Top Relative Momentum 365,42,8,19.05,9.98,33.3,4.67,53.08,3.64,3.29,-3.89,-17.86,26.4,False
3,XLK,momentum_rank_90,Top Relative Momentum 90,41,6,14.63,6.88,28.44,2.95,49.13,4.49,3.26,-1.01,-16.95,24.46,False
3,XLK,rsi14_recovery,RSI 14 Recovery,26,5,19.23,8.51,37.88,3.44,61.42,3.82,2.88,-0.0,-19.49,18.54,False
